8/4/2016 17:34:2 -3.14 -0.12 9.96 0.01 -0.08 -0.01 28.09 -8.27 -34.39 56 44 54 126 123 123 0
8/4/2016 17:34:2 -3.14 -0.16 10.00 0.02 -0.08 -0.01 28.27 -8.73 -34.08 55 44 54 125 123 123 0
8/4/2016 17:34:3 -3.18 -0.16 9.92 0.02 -0.08 -0.01 28.55 -8.91 -33.98 56 44 54 125 123 123 0
8/4/2016 17:34:3 -3.26 -0.16 9.92 0.02 -0.08 -0.01 28.55 -9.00 -33.98 56 44 54 125 123 122 0
8/4/2016 17:34:3 -3.22 -0.20 9.89 0.02 -0.08 -0.01 28.27 -9.09 -33.98 56 44 54 126 124 123 0
8/4/2016 17:34:3 -3.18 -0.16 9.92 0.02 -0.08 -0.01 28.18 -8.82 -34.08 56 44 54 125 123 123 0
8/4/2016 17:34:3 -3.18 -0.12 9.89 0.02 -0.08 -0.01 28.36 -8.91 -34.08 56 44 54 126 123 123 0
8/4/2016 17:34:3 -3.26 -0.16 9.85 0.02 -0.08 -0.01 28.18 -8.91 -33.78 56 44 54 126 123 123 0
8/4/2016 17:34:4 -3.18 -0.16 9.81 0.02 -0.08 -0.01 28.27 -8.91 -33.98 56 44 54 126 123 122 0
8/4/2016 17:34:4 -3.18 -0.20 9.89 0.02 -0.08 -0.01 28.27 -8.64 -34.18 56 44 54 126 123 123 0
8/4/2016 17:34:4 -3.18 -0.24 9.96 0.02 -0.08 -0.01 28.09 -8.64 -34.29 56 44 54 125 123 122 0
8/4/2016 17:34:4 -3.26 -0.20 9.96 0.02 -0.08 -0.01 28.27 -8.91 -34.29 56 44 54 125 124 123 0
8/4/2016 17:34:4 -3.22 -0.12 9.96 0.02 -0.08 -0.01 28.09 -8.82 -33.98 56 44 54 125 124 122 0
8/4/2016 19:22:28 -2.71 -1.22 9.89 -3.97 -4.36 -0.04 32.00 7.00 -34.18 63 49 58 126 123 122 0
8/4/2016 19:22:28 -2.71 -1.33 10.12 0.01 -0.06 -0.01 32.09 7.09 -34.39 63 49 58 125 124 123 0
